school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
GP,F,18,U,GT3,T,3,3,at_home,other,course,father,1,2,0,no,yes,no,no,yes,yes,yes,no,4,1,4,1,1,3,8,11,12,14
GP,M,19,U,GT3,T,4,NA,health,other,course,mother,2,2,0,NA,yes,no,yes,yes,yes,yes,yes,5,NA,4,1,1,1,9,11,10,10
GP,F,18,NA,GT3,T,4,4,teacher,other,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,4,4,3,3,5,0,12,11,13
GP,F,18,U,GT3,T,3,4,other,NA,course,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,5,4,4,1,1,1,4,11,12,14
GP,F,17,NA,GT3,T,4,4,health,health,course,mother,1,NA,NA,no,no,no,yes,yes,yes,yes,no,5,3,4,1,2,5,2,14,15,17
GP,F,17,U,GT3,A,4,3,services,services,course,mother,1,2,0,no,yes,no,no,yes,yes,NA,yes,5,2,2,1,NA,5,14,15,14,17
GP,F,17,U,LE3,A,3,3,services,other,home,mother,1,2,0,yes,yes,no,no,yes,yes,yes,no,5,3,3,1,1,5,0,12,12,13
GP,F,17,U,LE3,T,2,1,other,other,home,father,1,2,0,no,no,no,yes,yes,yes,yes,no,4,2,3,2,2,2,2,11,12,14
GP,M,18,U,LE3,T,4,4,other,other,reputation,father,1,1,0,no,yes,no,no,yes,yes,yes,no,4,2,5,3,4,5,2,8,NA,11
GP,F,19,U,NA,T,1,1,other,other,course,other,3,3,0,no,no,no,yes,yes,no,no,yes,1,5,5,4,3,5,12,10,10,11
GP,NA,19,U,LE3,A,1,1,other,other,course,other,3,2,2,no,yes,no,no,no,yes,yes,yes,5,3,4,1,1,4,2,8,8,9
GP,F,18,U,GT3,T,2,2,other,other,course,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,4,3,5,2,4,5,2,10,10,10
GP,F,17,U,GT3,T,2,NA,other,other,course,mother,1,2,0,no,yes,no,no,yes,yes,no,yes,4,2,2,1,1,3,4,14,13,13
NA,F,17,R,LE3,NA,2,2,services,services,NA,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,3,NA,2,2,2,3,0,11,11,10
GP,F,17,U,GT3,T,3,1,services,services,course,father,1,NA,0,no,yes,no,no,no,yes,yes,no,3,4,NA,2,3,5,0,17,18,17
GP,F,17,U,LE3,T,0,NA,at_home,at_home,home,father,2,3,0,no,no,no,no,yes,yes,yes,no,3,3,3,2,3,2,0,14,14,15
GP,F,18,U,GT3,T,1,1,other,NA,home,mother,2,3,0,no,no,no,yes,yes,yes,yes,no,4,5,5,1,2,2,0,14,14,14
GP,M,18,U,GT3,T,4,4,other,other,course,mother,1,3,NA,no,no,no,yes,yes,yes,yes,no,NA,3,3,2,2,3,0,13,14,13
GP,M,17,U,NA,T,3,3,other,services,reputation,mother,1,1,0,no,no,no,yes,no,yes,yes,no,4,3,5,3,5,5,0,17,18,17
GP,M,NA,R,GT3,T,2,2,services,other,course,mother,4,1,0,no,yes,no,no,yes,yes,yes,no,4,4,5,5,5,4,2,11,10,10
GP,F,17,U,NA,T,4,4,teacher,services,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,5,4,4,1,3,4,0,13,12,13
GP,F,17,U,GT3,T,4,4,teacher,teacher,course,mother,2,3,0,no,yes,no,no,no,yes,yes,yes,4,3,3,1,2,4,4,15,NA,15
GP,F,17,U,GT3,T,3,3,at_home,other,course,NA,1,1,0,no,yes,yes,yes,yes,yes,yes,no,4,2,5,2,5,5,2,11,12,11
GP,M,18,U,LE3,T,2,2,other,other,course,mother,1,4,0,no,yes,yes,yes,NA,yes,yes,no,4,5,5,2,4,5,0,11,11,12
GP,M,19,R,GT3,T,3,2,at_home,services,home,other,NA,1,0,no,yes,no,no,no,yes,no,yes,5,3,4,2,2,5,0,11,10,10
GP,F,18,NA,GT3,NA,2,2,at_home,other,course,mother,4,2,0,no,no,no,yes,yes,NA,no,yes,4,2,5,1,1,NA,2,10,9,10
GP,F,17,R,NA,T,NA,4,at_home,other,course,NA,1,3,0,NA,yes,no,no,yes,yes,yes,yes,4,4,3,1,1,5,NA,15,NA,15
GP,M,18,U,GT3,T,2,2,other,other,reputation,mother,1,1,0,no,no,no,no,no,yes,yes,no,5,4,2,1,2,5,6,15,14,15
GP,F,18,U,GT3,T,3,3,services,services,home,mother,1,NA,0,no,no,no,yes,NA,yes,yes,NA,NA,3,4,1,1,4,8,10,11,12
GP,F,18,U,LE3,T,2,2,other,NA,home,other,1,2,0,no,no,no,yes,no,yes,yes,yes,4,3,3,1,1,2,0,10,9,12
GP,F,18,R,GT3,T,2,2,at_home,other,course,mother,2,4,0,no,no,no,yes,yes,yes,no,no,4,4,4,1,1,4,6,14,13,14
GP,F,17,U,NA,T,3,4,services,other,course,mother,1,3,0,no,no,no,no,yes,yes,yes,no,4,4,NA,1,3,5,8,11,13,14
GP,F,17,U,GT3,T,3,2,other,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,2,2,3,2,0,12,13,15
GP,F,18,NA,LE3,T,NA,3,services,services,home,mother,1,4,0,no,yes,no,no,yes,yes,yes,no,5,3,3,1,1,1,NA,14,14,15
GP,F,17,R,GT3,A,3,2,other,other,home,mother,1,2,0,no,NA,no,no,yes,yes,yes,no,4,3,3,2,3,2,0,14,14,16
GP,M,18,U,GT3,T,4,NA,teacher,services,home,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,2,2,2,0,12,12,13
GP,M,18,NA,LE3,T,3,4,services,other,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,3,3,1,NA,5,6,16,16,17
GP,F,17,U,GT3,A,2,2,at_home,at_home,home,father,NA,2,0,no,yes,NA,no,yes,yes,yes,yes,3,3,1,1,2,4,18,10,12,14
GP,F,18,NA,GT3,T,2,3,at_home,other,course,mother,1,3,0,no,yes,no,no,yes,yes,yes,NA,4,3,3,1,2,3,0,11,12,14
GP,F,18,U,GT3,T,3,2,other,NA,other,mother,1,3,0,no,no,no,no,yes,yes,yes,yes,5,4,3,2,3,1,4,14,16,17
GP,M,18,R,GT3,T,4,3,teacher,services,course,mother,1,3,0,no,no,no,no,yes,yes,yes,yes,5,3,2,1,NA,4,4,15,14,NA
GP,M,18,U,GT3,T,4,3,teacher,other,course,mother,1,3,0,no,yes,no,no,yes,yes,yes,yes,5,4,5,2,3,5,0,14,13,NA
GP,F,17,U,GT3,T,4,3,health,other,reputation,NA,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,NA,3,1,3,4,0,11,12,13
GP,F,17,U,GT3,T,2,1,services,other,course,mother,2,2,0,no,yes,no,yes,yes,yes,NA,yes,4,3,4,2,2,1,10,12,15,15
GP,F,17,U,GT3,T,2,1,services,other,reputation,mother,1,2,0,no,yes,NA,yes,yes,yes,yes,no,4,3,5,2,4,4,4,12,16,16
GP,F,19,U,LE3,A,NA,3,at_home,other,home,other,2,1,1,no,NA,no,no,yes,no,yes,NA,2,2,3,NA,4,5,NA,10,11,11
GP,F,17,U,GT3,T,3,1,other,at_home,home,mother,1,1,NA,no,yes,yes,no,yes,yes,yes,yes,4,1,2,1,1,3,6,10,13,NA
GP,F,21,U,LE3,T,4,4,other,other,reputation,other,1,3,2,no,no,yes,yes,yes,yes,yes,no,3,3,2,1,1,5,0,9,12,12
GP,M,18,U,LE3,T,2,2,services,services,reputation,mother,1,2,0,no,yes,no,yes,no,no,yes,no,4,4,4,1,3,3,11,9,11,12
GP,M,18,U,LE3,A,3,4,other,other,reputation,other,1,2,0,no,no,no,NA,yes,yes,yes,yes,4,3,5,NA,4,2,9,13,14,15
GP,F,17,U,GT3,T,2,2,services,services,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,NA,NA,4,1,3,4,0,13,17,17
GP,M,17,U,LE3,A,4,NA,health,other,reputation,mother,NA,3,0,no,yes,no,no,yes,yes,yes,no,4,4,2,1,2,4,2,12,15,15
GP,F,18,U,LE3,T,4,2,teacher,other,NA,mother,1,2,0,no,yes,no,yes,yes,yes,yes,NA,4,2,2,1,1,3,0,14,17,17
GP,M,21,R,LE3,T,1,1,at_home,other,course,other,NA,2,2,no,yes,no,yes,yes,no,yes,yes,5,NA,3,5,2,4,21,9,10,10
GP,F,20,R,GT3,T,1,1,other,other,reputation,other,2,3,0,no,no,no,no,yes,yes,yes,yes,NA,2,2,1,3,3,8,11,15,15
GP,NA,NA,U,GT3,T,4,4,teacher,other,home,other,1,1,1,no,yes,no,no,yes,yes,yes,yes,3,2,5,4,4,5,5,9,10,11
GP,M,17,U,LE3,A,3,2,other,other,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,4,4,1,2,5,10,16,18,18
GP,F,18,U,GT3,T,3,2,at_home,other,reputation,father,1,3,0,no,yes,no,no,yes,yes,yes,yes,4,3,4,1,2,2,5,14,NA,17
GP,M,18,R,GT3,T,2,3,NA,services,reputation,father,1,1,0,no,no,no,no,yes,yes,yes,no,3,1,3,4,5,4,13,13,14,14
GP,M,19,U,GT3,T,2,1,other,other,reputation,mother,1,1,0,no,no,no,no,yes,yes,yes,no,5,3,4,1,4,4,10,7,11,11
GP,F,18,U,LE3,NA,2,2,services,other,reputation,NA,2,2,0,no,yes,no,no,yes,yes,yes,no,4,1,NA,1,3,4,10,14,17,17
GP,F,20,U,GT3,T,1,0,other,other,reputation,NA,2,1,1,yes,no,no,no,yes,yes,yes,yes,NA,3,1,1,1,5,NA,8,10,10
GP,F,18,U,GT3,T,3,2,services,other,home,mother,1,2,0,no,yes,no,yes,no,yes,yes,yes,3,1,2,1,2,1,4,10,13,13
MS,F,16,U,GT3,T,1,3,at_home,other,other,father,2,1,0,no,yes,no,no,yes,no,yes,yes,4,3,3,1,3,5,11,10,11,NA
MS,F,16,R,GT3,T,2,2,other,other,course,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,4,4,1,1,5,0,12,12,12
MS,F,15,R,GT3,T,1,1,at_home,services,other,mother,1,NA,1,no,yes,no,no,yes,yes,no,yes,4,1,3,1,1,2,6,10,10,10
MS,F,15,R,GT3,T,3,3,at_home,other,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,5,4,4,2,3,5,4,10,10,11
MS,F,16,R,GT3,T,2,3,at_home,services,course,mother,2,2,0,no,no,no,no,NA,yes,no,no,4,5,2,1,2,5,0,16,17,17
MS,NA,15,R,LE3,T,2,1,at_home,NA,home,mother,2,1,0,no,no,no,no,yes,NA,no,no,1,3,4,1,1,1,0,6,8,9
MS,M,16,R,NA,A,4,4,at_home,other,home,mother,1,2,0,no,yes,no,no,yes,yes,no,no,5,3,2,1,3,2,5,10,11,11
MS,M,16,U,GT3,A,1,2,other,other,other,mother,1,3,0,yes,no,no,no,yes,yes,yes,no,4,4,3,1,1,5,0,10,11,11
MS,F,17,R,GT3,T,3,2,at_home,other,course,father,1,2,1,no,no,no,no,yes,yes,no,yes,4,5,NA,1,2,5,0,10,10,10
MS,F,17,R,GT3,T,1,1,other,other,other,father,1,1,1,no,yes,no,no,no,no,yes,no,5,NA,4,2,2,5,0,6,6,7
MS,F,15,R,GT3,T,4,4,teacher,other,course,mother,NA,1,0,no,no,no,no,yes,yes,yes,yes,1,5,1,3,5,5,0,13,14,14
MS,F,16,U,NA,A,2,2,at_home,other,reputation,mother,2,4,0,no,no,no,yes,NA,no,no,NA,1,2,1,NA,1,1,4,10,9,11
MS,F,15,R,LE3,T,1,1,at_home,services,reputation,NA,2,2,0,no,yes,no,no,yes,yes,yes,NA,5,4,3,1,2,4,0,10,10,10
MS,F,15,R,LE3,T,1,1,other,services,course,mother,2,1,1,no,yes,no,no,yes,yes,yes,yes,4,4,3,1,2,2,4,6,7,8
MS,F,16,R,GT3,T,0,2,NA,other,other,mother,2,1,0,no,yes,no,yes,yes,yes,NA,no,3,2,3,1,2,2,0,12,11,12
MS,F,17,R,GT3,T,2,3,other,other,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,5,5,5,1,3,3,2,10,NA,12
MS,F,15,R,GT3,T,3,3,other,services,course,father,2,1,0,no,no,no,no,NA,yes,yes,no,4,1,3,1,1,NA,0,14,16,16
MS,M,16,U,GT3,T,1,1,at_home,services,home,NA,2,2,0,no,yes,no,yes,yes,yes,no,yes,5,4,5,4,5,NA,0,7,0,0
MS,M,17,U,GT3,T,1,1,other,other,home,mother,1,2,0,no,no,yes,no,no,yes,yes,no,4,4,3,2,NA,5,4,8,9,9
MS,M,15,R,LE3,T,4,1,health,services,reputation,father,NA,2,NA,no,yes,no,yes,yes,yes,yes,no,5,3,4,1,2,2,0,12,13,14
MS,M,15,R,LE3,T,4,1,health,services,NA,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,1,2,2,7,NA,9,8
MS,M,16,R,GT3,NA,3,4,other,health,other,mother,3,2,0,no,no,no,no,no,yes,no,no,3,4,5,1,2,5,4,9,10,11
MS,M,15,R,GT3,T,1,1,NA,other,course,mother,4,2,0,no,yes,NA,yes,yes,yes,no,yes,5,4,5,2,4,4,8,7,9,9
MS,M,15,U,LE3,T,3,3,NA,at_home,reputation,father,1,NA,NA,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,1,5,0,11,11,11
MS,M,17,R,GT3,NA,2,1,other,other,other,mother,3,1,0,no,no,no,yes,yes,no,no,yes,5,NA,5,5,5,NA,8,8,10,9
MS,F,16,R,GT3,T,4,4,teacher,teacher,course,mother,2,3,0,no,no,no,yes,yes,yes,yes,yes,4,2,2,1,1,4,6,16,16,17
MS,F,15,R,GT3,T,1,2,NA,services,course,mother,2,1,0,no,no,no,no,yes,yes,no,no,5,1,2,1,1,1,3,11,13,13
MS,F,16,R,GT3,T,2,3,other,services,course,mother,3,2,0,no,yes,no,no,yes,yes,yes,no,4,NA,4,1,2,1,2,15,15,NA
MS,M,16,R,GT3,T,1,2,other,other,course,NA,2,2,0,no,no,no,no,yes,yes,NA,no,4,3,NA,1,1,5,0,10,11,NA
MS,F,16,R,GT3,T,2,2,other,other,course,mother,3,2,0,no,yes,no,no,yes,yes,yes,no,4,4,5,1,1,4,4,9,10,NA
NA,F,16,U,GT3,T,1,2,other,services,course,mother,1,3,1,no,yes,no,NA,yes,yes,no,no,1,3,2,1,2,4,0,10,8,8
MS,F,NA,U,GT3,T,1,2,other,services,course,NA,1,3,1,no,yes,no,no,yes,yes,no,no,1,3,2,1,2,4,3,9,8,8
MS,F,15,U,GT3,T,2,1,at_home,other,home,NA,1,2,0,yes,yes,no,no,no,yes,yes,no,4,4,NA,3,3,2,0,9,10,9
MS,F,16,U,GT3,T,NA,1,at_home,other,course,father,1,2,0,no,yes,NA,no,no,yes,no,yes,5,4,NA,2,1,2,0,13,14,15
MS,M,17,R,LE3,T,1,2,at_home,services,reputation,mother,1,NA,0,no,yes,no,NA,yes,yes,yes,no,5,5,5,5,5,3,4,10,11,11
MS,F,16,NA,NA,T,1,1,other,other,home,father,4,4,NA,no,yes,no,no,no,NA,yes,no,4,3,2,1,1,1,0,13,NA,13
MS,F,NA,R,GT3,T,1,NA,at_home,other,other,father,4,NA,0,yes,yes,no,no,yes,NA,no,NA,4,4,3,1,1,5,2,NA,9,10
MS,F,15,R,GT3,T,1,1,at_home,NA,home,father,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,NA,1,2,1,11,10,11
MS,F,16,R,GT3,T,1,1,at_home,NA,other,mother,NA,1,0,no,no,no,yes,yes,yes,yes,NA,4,2,2,4,3,2,0,13,12,14
MS,F,15,R,GT3,T,1,1,at_home,at_home,course,father,3,2,0,no,yes,no,no,yes,yes,no,no,4,NA,1,1,2,2,0,13,14,14
MS,F,15,R,LE3,T,NA,2,other,other,other,father,1,3,0,yes,yes,no,no,yes,yes,no,no,4,4,3,2,2,5,2,14,11,12
MS,M,16,R,GT3,T,1,1,at_home,other,other,father,2,1,0,no,no,no,yes,yes,yes,no,no,3,4,4,3,4,5,6,11,11,11
MS,NA,18,U,GT3,T,1,2,other,other,course,father,1,2,1,no,yes,no,yes,yes,yes,yes,yes,3,4,4,2,3,5,9,9,NA,8
MS,M,NA,U,GT3,T,3,NA,other,services,home,mother,NA,1,0,no,yes,no,no,yes,yes,no,no,3,2,3,1,3,4,NA,10,9,11
MS,F,16,R,GT3,T,2,2,other,services,course,father,3,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,NA,1,1,2,1,14,13,14
MS,M,15,U,GT3,T,2,2,health,other,reputation,mother,3,1,0,no,no,no,no,yes,yes,no,no,4,3,3,NA,NA,4,1,13,12,13
MS,M,16,U,GT3,T,4,4,other,teacher,course,father,1,2,0,no,yes,no,yes,yes,yes,no,NA,4,3,1,1,1,3,0,13,12,13
MS,F,15,R,GT3,T,3,3,services,other,reputation,mother,1,2,NA,no,yes,no,no,yes,yes,yes,yes,4,5,4,1,1,1,4,13,12,12
MS,F,16,NA,GT3,T,2,2,at_home,other,course,mother,2,2,1,no,yes,no,NA,no,yes,no,no,4,4,4,2,3,5,2,12,11,NA
MS,NA,16,NA,LE3,T,2,2,other,other,home,father,3,1,0,no,yes,no,yes,yes,yes,no,yes,NA,3,2,1,1,4,NA,14,14,16
MS,M,16,U,LE3,T,2,1,at_home,services,course,mother,2,1,0,no,NA,NA,yes,yes,yes,yes,no,2,4,3,2,3,4,4,10,NA,10
MS,M,15,R,NA,T,1,3,at_home,other,reputation,NA,3,1,NA,no,yes,no,yes,yes,yes,yes,no,4,2,4,3,5,3,NA,10,11,NA
MS,F,15,U,GT3,T,2,2,other,services,course,mother,2,3,0,no,yes,NA,yes,yes,yes,no,no,NA,NA,2,1,1,4,0,12,13,14
MS,F,16,R,LE3,T,2,1,other,other,NA,mother,1,1,0,no,yes,no,NA,yes,yes,yes,yes,5,4,3,1,1,5,2,10,8,8
MS,M,15,U,GT3,T,3,3,services,services,NA,father,2,1,NA,no,yes,no,yes,no,yes,yes,no,4,3,3,2,4,NA,11,12,10,11
MS,F,16,R,GT3,T,1,1,at_home,other,course,father,2,2,3,yes,yes,no,no,yes,yes,no,no,3,4,3,1,1,1,0,NA,7,8
MS,F,NA,U,GT3,T,2,NA,other,at_home,course,mother,1,1,0,no,yes,no,yes,yes,no,no,no,4,5,3,1,1,5,4,9,NA,10
NA,F,19,U,GT3,T,2,3,at_home,services,course,other,1,1,1,no,no,no,no,NA,no,yes,yes,4,4,4,1,1,2,0,9,9,10
MS,F,17,R,GT3,T,2,1,at_home,NA,course,mother,3,NA,0,no,yes,no,yes,yes,no,no,yes,5,5,3,1,1,3,2,9,10,11
MS,F,15,R,LE3,T,NA,1,NA,other,course,mother,2,1,0,no,NA,no,no,yes,no,no,yes,5,2,1,1,3,4,0,9,10,9
MS,NA,16,R,GT3,T,2,2,other,other,course,father,3,2,0,no,yes,no,no,yes,no,yes,no,3,4,5,1,2,1,1,NA,10,11
MS,NA,16,U,LE3,A,2,2,other,NA,home,mother,1,1,0,no,yes,no,no,yes,no,no,NA,4,3,4,1,2,1,6,7,7,8
MS,F,17,R,GT3,T,2,2,at_home,other,course,mother,NA,2,0,NA,NA,no,no,yes,yes,yes,no,4,3,5,1,2,NA,0,11,10,11
NA,F,16,U,GT3,T,2,2,other,services,course,father,1,1,1,no,yes,yes,yes,no,yes,yes,no,4,4,3,1,4,3,1,9,10,10
MS,F,18,R,LE3,A,3,2,other,other,course,other,2,3,2,no,yes,no,no,no,no,no,yes,3,3,2,1,1,2,6,7,9,10
MS,F,19,U,GT3,NA,1,1,at_home,services,course,mother,1,3,1,no,no,no,yes,yes,no,no,yes,5,3,1,1,1,3,6,7,9,9
MS,M,18,R,GT3,T,1,1,other,other,home,mother,2,1,1,no,no,no,yes,yes,no,yes,no,4,4,3,3,4,4,0,8,9,10
MS,F,NA,R,GT3,T,1,1,at_home,at_home,course,mother,2,1,1,no,no,no,no,no,no,yes,yes,3,2,3,NA,1,2,4,9,11,10
MS,F,19,U,GT3,T,1,1,other,other,course,other,2,2,1,no,yes,NA,no,yes,yes,yes,yes,1,1,4,4,1,1,12,7,8,9
MS,F,16,R,GT3,A,2,2,health,other,course,mother,1,2,0,no,no,no,no,no,yes,no,yes,3,3,2,1,1,3,2,8,10,10
MS,NA,17,U,GT3,T,0,1,other,at_home,course,father,2,1,0,no,no,no,yes,no,yes,no,no,2,4,NA,3,5,5,5,9,9,10
MS,F,16,R,LE3,T,1,2,at_home,other,course,mother,1,2,0,no,no,no,yes,yes,no,yes,no,4,4,5,1,3,3,0,8,9,9
MS,F,16,U,GT3,T,3,3,other,other,reputation,mother,1,NA,0,no,no,no,yes,yes,NA,yes,yes,4,5,4,1,1,4,0,NA,13,13
MS,F,16,R,LE3,T,NA,1,services,services,home,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,4,4,4,2,2,4,2,14,14,14
MS,M,17,U,GT3,NA,3,3,services,at_home,course,mother,2,4,1,no,yes,yes,yes,yes,yes,no,no,5,4,5,3,4,5,0,10,11,10
MS,F,16,NA,GT3,T,2,1,other,services,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,1,1,0,14,13,14
MS,F,16,U,GT3,NA,2,2,services,other,course,mother,1,1,0,no,yes,yes,yes,yes,NA,no,yes,4,2,5,1,2,5,0,17,16,16
MS,M,17,NA,GT3,T,1,2,other,other,course,father,1,NA,1,no,yes,no,yes,yes,no,yes,yes,5,3,5,5,5,1,12,6,7,7
MS,NA,16,U,LE3,T,4,3,NA,other,course,father,1,1,0,no,no,no,yes,yes,yes,yes,no,4,2,5,1,5,5,8,14,12,13
MS,M,17,NA,LE3,T,2,2,services,services,other,mother,3,4,1,no,yes,no,no,yes,yes,no,no,1,3,5,3,5,3,2,10,8,9
MS,F,16,U,GT3,T,1,1,other,other,course,other,1,NA,0,yes,yes,no,yes,yes,NA,yes,no,2,2,1,1,1,5,0,14,14,14
MS,F,19,U,LE3,T,2,2,other,other,home,mother,1,3,0,no,no,no,no,yes,yes,yes,yes,5,4,5,1,1,1,0,12,13,13
MS,F,17,R,GT3,T,1,1,at_home,NA,reputation,mother,2,1,0,no,yes,no,yes,no,yes,yes,yes,4,4,5,1,2,5,0,11,11,11
MS,F,20,NA,GT3,T,3,NA,at_home,services,other,mother,2,2,1,no,no,no,yes,yes,yes,yes,yes,3,3,NA,2,4,3,8,11,9,10
MS,F,17,NA,LE3,T,1,1,other,services,course,father,1,NA,0,NA,yes,no,no,yes,yes,no,yes,4,3,3,1,1,3,0,11,11,10
MS,M,17,R,GT3,T,2,2,other,other,course,mother,3,NA,1,no,yes,no,no,no,yes,yes,no,4,4,5,1,2,5,0,10,NA,9
MS,F,16,R,LE3,T,1,NA,at_home,other,course,father,3,NA,0,no,yes,no,no,yes,yes,no,no,5,3,2,1,1,1,0,16,17,18
MS,F,NA,R,GT3,T,2,2,other,other,reputation,mother,2,2,0,no,yes,no,yes,yes,yes,no,no,5,3,2,1,1,1,0,15,17,NA
MS,F,17,U,GT3,A,1,0,other,other,other,mother,2,2,0,no,no,no,no,yes,yes,yes,yes,4,4,5,1,1,4,1,11,9,10
MS,F,18,R,NA,T,1,1,at_home,other,other,mother,1,2,1,no,yes,no,no,yes,yes,yes,yes,4,3,2,1,1,5,9,7,7,7
MS,F,16,U,GT3,T,3,1,other,other,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,3,1,3,1,3,1,0,8,6,8
MS,F,16,U,GT3,T,3,2,services,at_home,course,mother,1,1,0,no,no,no,NA,yes,yes,yes,no,NA,1,NA,1,4,3,2,7,6,7
MS,F,18,U,LE3,T,1,1,other,at_home,reputation,mother,2,2,0,yes,NA,no,no,yes,yes,no,no,2,3,5,1,4,3,NA,9,8,10
NA,F,16,R,GT3,T,4,4,health,teacher,reputation,NA,1,2,0,no,no,no,yes,no,yes,yes,yes,4,3,3,2,3,2,0,14,16,16
MS,F,16,R,LE3,T,1,2,other,other,reputation,mother,2,1,0,no,no,no,NA,yes,yes,yes,no,5,4,5,1,4,2,0,14,14,15
MS,F,18,U,GT3,A,2,4,other,services,reputation,father,1,2,1,no,yes,no,no,yes,yes,yes,no,2,3,NA,1,3,1,8,NA,5,8
MS,M,16,R,GT3,T,2,1,other,services,reputation,mother,2,2,NA,no,no,no,yes,yes,yes,yes,no,5,2,1,1,1,2,0,8,7,0
MS,F,16,U,LE3,T,1,1,at_home,other,other,mother,3,2,0,no,yes,no,no,yes,yes,yes,no,NA,3,2,1,3,5,6,6,8,8
MS,F,16,R,GT3,NA,2,3,at_home,services,other,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,3,3,3,NA,1,2,0,8,10,10
MS,F,16,U,GT3,T,4,4,health,health,NA,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,4,1,2,3,4,8,8,8
MS,M,18,U,LE3,T,4,4,at_home,health,home,mother,1,4,0,no,yes,no,yes,yes,no,yes,yes,NA,5,5,NA,5,5,2,5,6,6
MS,F,16,R,LE3,T,3,4,at_home,other,other,mother,3,2,0,no,yes,no,no,no,yes,no,no,4,NA,1,1,1,2,2,7,9,8
MS,M,17,U,LE3,T,4,4,other,services,home,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,2,5,0,15,14,16
NA,F,17,R,GT3,NA,4,1,other,other,other,mother,1,1,0,no,no,no,no,yes,yes,yes,yes,4,2,3,1,2,5,1,13,14,14
MS,M,16,U,LE3,T,2,2,services,services,other,mother,4,3,0,no,no,no,no,NA,yes,no,no,5,1,3,NA,2,3,0,NA,9,10
MS,F,17,R,GT3,T,2,2,at_home,other,other,mother,1,1,0,no,yes,yes,no,yes,yes,yes,no,5,1,3,1,2,NA,5,9,9,9
MS,F,16,U,LE3,T,4,4,services,services,other,father,2,1,0,no,yes,no,no,yes,yes,no,no,5,1,3,1,2,5,1,11,11,NA
MS,M,NA,U,GT3,T,3,3,services,services,home,mother,1,1,0,NA,yes,no,yes,yes,yes,yes,no,4,1,4,5,5,3,8,7,10,9
MS,M,17,U,GT3,T,1,1,at_home,services,other,mother,3,2,0,no,no,no,no,yes,yes,yes,yes,5,1,3,3,3,1,0,10,10,10
MS,M,16,U,GT3,T,2,1,health,services,other,mother,2,2,0,no,no,no,no,no,yes,yes,yes,4,2,2,1,4,5,2,NA,7,8
MS,F,16,U,LE3,T,2,1,other,services,other,mother,1,2,NA,no,no,no,no,yes,yes,yes,yes,3,2,2,1,1,3,0,14,15,16
MS,M,16,U,LE3,T,4,4,teacher,health,other,father,1,1,0,no,yes,no,no,NA,NA,yes,no,NA,1,2,2,5,5,0,11,12,12
MS,M,15,R,GT3,T,1,2,other,services,course,mother,NA,2,0,no,yes,no,yes,yes,yes,no,no,5,5,5,1,3,5,11,9,11,10
MS,M,15,U,LE3,A,2,2,other,other,reputation,mother,3,4,0,no,yes,no,yes,yes,yes,no,no,5,NA,5,2,3,5,8,13,NA,14
MS,M,15,U,LE3,A,2,1,services,services,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,4,3,3,1,2,5,11,12,13,12
MS,F,16,R,LE3,NA,NA,2,other,other,course,mother,1,3,0,no,yes,no,no,no,yes,no,yes,4,3,3,2,2,5,2,11,NA,11
MS,F,16,U,LE3,T,4,1,other,other,home,NA,2,2,0,no,yes,no,yes,yes,yes,yes,no,1,2,4,2,2,1,8,9,10,10
MS,F,17,U,GT3,T,3,2,at_home,other,home,mother,2,1,0,no,no,no,NA,yes,yes,no,yes,4,3,3,2,2,1,5,9,11,11
MS,F,17,R,GT3,T,2,2,other,other,other,mother,2,2,0,NA,no,yes,no,yes,yes,no,no,5,1,3,1,1,5,0,11,NA,11
